"","yy","mm","dd","hh","mm_2","wdir","wspd","gst","wvht","dpd","apd","mwd","pres","atmp","wtmp","dewp","vis","tide"
"7239","2024","11","08","06","11","0","0.0","99.0","99.00","99.00","99.00","999","1022.1","11.9","11.9","999.0","99.0","99.00"
"7240","2024","11","08","07","11","40","2.1","99.0","99.00","99.00","99.00","999","1022.1","11.5","11.9","999.0","99.0","99.00"
"7241","2024","11","08","08","11","40","2.1","99.0","99.00","99.00","99.00","999","1022.0","11.5","11.8","999.0","99.0","99.00"
"7242","2024","11","08","09","11","30","2.6","99.0","99.00","99.00","99.00","999","1021.7","11.5","11.9","999.0","99.0","99.00"
"7243","2024","11","08","11","11","20","4.1","99.0","99.00","99.00","99.00","999","1021.4","11.0","11.8","999.0","99.0","99.00"
"7244","2024","11","08","12","11","30","5.1","99.0","99.00","99.00","99.00","999","1020.7","10.6","11.7","999.0","99.0","99.00"
"7245","2024","11","08","13","11","30","6.2","99.0","99.00","99.00","99.00","999","1020.6","10.2","11.7","999.0","99.0","99.00"
"7246","2024","11","08","14","11","30","5.7","99.0","99.00","99.00","99.00","999","1020.5","10.3","11.6","999.0","99.0","99.00"
"7247","2024","11","08","16","11","20","6.2","99.0","99.00","99.00","99.00","999","1021.3","10.1","11.7","999.0","99.0","99.00"
"7248","2024","11","08","17","11","30","6.2","99.0","99.00","99.00","99.00","999","1021.1","10.8","11.8","999.0","99.0","99.00"
"7249","2024","11","08","18","11","30","4.6","99.0","99.00","99.00","99.00","999","1020.9","12.1","11.9","999.0","99.0","99.00"
"7250","2024","11","08","19","11","350","2.1","99.0","99.00","99.00","99.00","999","1020.3","12.8","12.0","999.0","99.0","99.00"
"7251","2024","11","08","20","11","330","1.5","99.0","99.00","99.00","99.00","999","1019.5","13.2","12.2","999.0","99.0","99.00"
"7252","2024","11","08","21","11","270","2.6","99.0","99.00","99.00","99.00","999","1018.8","13.4","12.5","999.0","99.0","99.00"
"7253","2024","11","08","22","11","280","2.6","99.0","99.00","99.00","99.00","999","1018.4","13.4","12.5","999.0","99.0","99.00"
"7254","2024","11","08","23","11","260","3.1","99.0","99.00","99.00","99.00","999","1017.9","13.1","12.7","999.0","99.0","99.00"
"7255","2024","11","09","00","11","240","4.1","99.0","99.00","99.00","99.00","999","1017.6","13.3","12.7","999.0","99.0","99.00"
"7256","2024","11","09","01","11","240","3.6","99.0","99.00","99.00","99.00","999","1017.4","13.1","12.5","999.0","99.0","99.00"
"7257","2024","11","09","02","11","250","3.6","99.0","99.00","99.00","99.00","999","1017.5","12.9","12.5","999.0","99.0","99.00"
"7258","2024","11","09","03","11","270","3.6","99.0","99.00","99.00","99.00","999","1017.5","13.0","12.4","999.0","99.0","99.00"
"7259","2024","11","09","04","11","0","0.0","99.0","99.00","99.00","99.00","999","1017.8","12.2","12.4","999.0","99.0","99.00"
"7260","2024","11","09","05","11","290","1.5","99.0","99.00","99.00","99.00","999","1017.8","12.2","12.4","999.0","99.0","99.00"
"7261","2024","11","09","06","11","30","1.5","99.0","99.00","99.00","99.00","999","1017.8","11.8","12.3","999.0","99.0","99.00"
"7262","2024","11","09","07","11","10","3.1","99.0","99.00","99.00","99.00","999","1017.6","11.7","12.2","999.0","99.0","99.00"
"7263","2024","11","09","08","11","20","3.6","99.0","99.00","99.00","99.00","999","1017.3","11.8","12.2","999.0","99.0","99.00"
"7264","2024","11","09","09","11","10","3.1","99.0","99.00","99.00","99.00","999","1017.0","11.6","12.1","999.0","99.0","99.00"
"7265","2024","11","09","10","11","10","3.1","99.0","99.00","99.00","99.00","999","1016.8","11.7","12.1","999.0","99.0","99.00"
"7266","2024","11","09","11","11","30","3.6","99.0","99.00","99.00","99.00","999","1016.4","11.3","12.1","999.0","99.0","99.00"
"7267","2024","11","09","12","11","20","4.1","99.0","99.00","99.00","99.00","999","1015.9","10.5","12.1","999.0","99.0","99.00"
"7268","2024","11","09","13","11","20","5.1","99.0","99.00","99.00","99.00","999","1015.7","10.3","12.1","999.0","99.0","99.00"
"7269","2024","11","09","14","11","20","6.2","99.0","99.00","99.00","99.00","999","1015.5","10.1","12.1","999.0","99.0","99.00"
"7270","2024","11","09","15","11","10","6.2","99.0","99.00","99.00","99.00","999","1016.0","10.2","12.0","999.0","99.0","99.00"
"7271","2024","11","09","16","11","10","4.6","99.0","99.00","99.00","99.00","999","1016.8","10.2","12.1","999.0","99.0","99.00"
"7272","2024","11","09","17","11","350","4.1","99.0","99.00","99.00","99.00","999","1017.2","11.3","12.1","999.0","99.0","99.00"
"7273","2024","11","09","18","11","330","2.1","99.0","99.00","99.00","99.00","999","1017.2","11.7","12.2","999.0","99.0","99.00"
"7274","2024","11","09","19","11","300","3.6","99.0","99.00","99.00","99.00","999","1016.6","11.4","12.4","999.0","99.0","99.00"
"7275","2024","11","09","20","11","270","4.6","99.0","99.00","99.00","99.00","999","1015.9","10.2","12.4","999.0","99.0","99.00"
"7276","2024","11","09","21","11","280","4.1","99.0","99.00","99.00","99.00","999","1015.1","11.7","12.5","999.0","99.0","99.00"
"7277","2024","11","09","22","11","260","3.1","99.0","99.00","99.00","99.00","999","1014.4","12.5","12.5","999.0","99.0","99.00"
"7278","2024","11","09","23","11","260","3.6","99.0","99.00","99.00","99.00","999","1014.1","12.7","12.5","999.0","99.0","99.00"
"7279","2024","11","10","00","11","270","3.1","99.0","99.00","99.00","99.00","999","1013.8","12.9","12.5","999.0","99.0","99.00"
"7280","2024","11","10","01","11","260","3.1","99.0","99.00","99.00","99.00","999","1013.9","12.6","12.4","999.0","99.0","99.00"
"7281","2024","11","10","02","11","250","2.6","99.0","99.00","99.00","99.00","999","1014.0","12.7","12.4","999.0","99.0","99.00"
"7282","2024","11","10","03","11","160","2.6","99.0","99.00","99.00","99.00","999","1014.5","12.3","12.4","999.0","99.0","99.00"
"7283","2024","11","10","04","11","230","3.1","99.0","99.00","99.00","99.00","999","1014.8","12.2","12.3","999.0","99.0","99.00"
"7284","2024","11","10","05","11","270","3.6","99.0","99.00","99.00","99.00","999","1014.9","11.9","12.2","999.0","99.0","99.00"
"7285","2024","11","10","06","11","270","2.6","99.0","99.00","99.00","99.00","999","1015.2","11.7","12.2","999.0","99.0","99.00"
"7286","2024","11","10","07","11","290","3.1","99.0","99.00","99.00","99.00","999","1015.2","11.4","12.1","999.0","99.0","99.00"
"7287","2024","11","10","08","11","340","4.1","99.0","99.00","99.00","99.00","999","1015.2","11.4","12.1","999.0","99.0","99.00"
"7288","2024","11","10","09","11","360","3.1","99.0","99.00","99.00","99.00","999","1015.3","11.0","12.1","999.0","99.0","99.00"
"7289","2024","11","10","10","11","350","3.1","99.0","99.00","99.00","99.00","999","1015.6","10.4","12.0","999.0","99.0","99.00"
"7290","2024","11","10","11","11","360","3.1","99.0","99.00","99.00","99.00","999","1015.6","9.9","12.0","999.0","99.0","99.00"
"7291","2024","11","10","12","11","30","4.6","99.0","99.00","99.00","99.00","999","1015.2","10.0","12.0","999.0","99.0","99.00"
"7292","2024","11","10","13","11","30","3.6","99.0","99.00","99.00","99.00","999","1015.5","9.7","12.0","999.0","99.0","99.00"
"7293","2024","11","10","14","11","10","4.1","99.0","99.00","99.00","99.00","999","1015.7","8.8","12.0","999.0","99.0","99.00"
"7294","2024","11","10","15","11","20","5.1","99.0","99.00","99.00","99.00","999","1016.2","9.6","11.9","999.0","99.0","99.00"
"7295","2024","11","10","16","11","30","5.7","99.0","99.00","99.00","99.00","999","1016.7","9.2","12.0","999.0","99.0","99.00"
"7296","2024","11","10","17","11","20","6.2","99.0","99.00","99.00","99.00","999","1016.5","10.3","11.9","999.0","99.0","99.00"
"7297","2024","11","10","18","11","20","4.1","99.0","99.00","99.00","99.00","999","1016.8","11.6","12.0","999.0","99.0","99.00"
"7298","2024","11","10","19","11","360","2.6","99.0","99.00","99.00","99.00","999","1016.7","12.3","12.0","999.0","99.0","99.00"
"7299","2024","11","10","20","21","0","0.0","99.0","99.00","99.00","99.00","999","1016.2","12.7","12.1","999.0","99.0","99.00"
"7300","2024","11","10","21","01","0","0.0","99.0","99.00","99.00","99.00","999","1016.1","13.2","12.3","999.0","99.0","99.00"
"7301","2024","11","10","22","01","200","2.1","99.0","99.00","99.00","99.00","999","1016.0","13.4","12.6","999.0","99.0","99.00"
"7302","2024","11","10","23","01","310","1.0","99.0","99.00","99.00","99.00","999","1016.1","13.4","12.7","999.0","99.0","99.00"
"7303","2024","11","11","00","01","0","0.0","99.0","99.00","99.00","99.00","999","1016.0","13.7","12.4","999.0","99.0","99.00"
"7304","2024","11","11","01","01","240","2.6","99.0","99.00","99.00","99.00","999","1016.3","12.8","12.8","999.0","99.0","99.00"
"7305","2024","11","11","02","01","0","0.0","99.0","99.00","99.00","99.00","999","1016.3","12.5","12.5","999.0","99.0","99.00"
"7306","2024","11","11","03","01","140","1.5","99.0","99.00","99.00","99.00","999","1016.4","12.5","12.4","999.0","99.0","99.00"
"7307","2024","11","11","04","01","0","0.0","99.0","99.00","99.00","99.00","999","1017.0","12.1","12.4","999.0","99.0","99.00"
"7308","2024","11","11","05","01","70","1.0","99.0","99.00","99.00","99.00","999","1017.4","12.0","12.2","999.0","99.0","99.00"
"7309","2024","11","11","06","01","20","2.1","99.0","99.00","99.00","99.00","999","1017.2","12.3","12.1","999.0","99.0","99.00"
"7310","2024","11","11","07","01","50","3.1","99.0","99.00","99.00","99.00","999","1016.9","11.7","12.0","999.0","99.0","99.00"
"7311","2024","11","11","08","01","350","2.6","99.0","99.00","99.00","99.00","999","1017.0","11.5","12.0","999.0","99.0","99.00"
"7312","2024","11","11","09","11","10","3.1","99.0","99.00","99.00","99.00","999","1016.6","11.3","12.0","999.0","99.0","99.00"
"7313","2024","11","11","10","11","20","3.6","99.0","99.00","99.00","99.00","999","1016.1","11.4","12.0","999.0","99.0","99.00"
"7314","2024","11","11","11","11","20","3.6","99.0","99.00","99.00","99.00","999","1015.8","11.4","12.0","999.0","99.0","99.00"
"7315","2024","11","11","12","11","40","3.6","99.0","99.00","99.00","99.00","999","1015.8","11.2","12.0","999.0","99.0","99.00"
"7316","2024","11","11","13","11","40","3.6","99.0","99.00","99.00","99.00","999","1016.1","10.9","12.0","999.0","99.0","99.00"
"7317","2024","11","11","14","11","30","2.1","99.0","99.00","99.00","99.00","999","1015.9","11.3","12.0","999.0","99.0","99.00"
"7318","2024","11","11","15","11","0","0.0","99.0","99.00","99.00","99.00","999","1016.5","11.1","12.0","999.0","99.0","99.00"
"7319","2024","11","11","16","11","160","5.1","99.0","99.00","99.00","99.00","999","1016.8","12.6","11.9","999.0","99.0","99.00"
"7320","2024","11","11","17","11","150","6.7","99.0","99.00","99.00","99.00","999","1016.9","12.4","11.9","999.0","99.0","99.00"
"7321","2024","11","11","18","11","170","7.7","99.0","99.00","99.00","99.00","999","1017.3","12.2","11.9","999.0","99.0","99.00"
"7322","2024","11","11","19","11","280","8.8","99.0","99.00","99.00","99.00","999","1017.9","11.7","11.9","999.0","99.0","99.00"
"7323","2024","11","11","20","11","320","1.0","99.0","99.00","99.00","99.00","999","1017.9","11.2","11.9","999.0","99.0","99.00"
"7324","2024","11","11","21","11","190","1.5","99.0","99.00","99.00","99.00","999","1018.4","11.6","12.0","999.0","99.0","99.00"
"7325","2024","11","11","22","11","250","3.6","99.0","99.00","99.00","99.00","999","1018.0","12.6","12.0","999.0","99.0","99.00"
"7326","2024","11","11","23","11","260","6.2","99.0","99.00","99.00","99.00","999","1017.3","12.4","12.0","999.0","99.0","99.00"
"7327","2024","11","12","00","11","260","5.1","99.0","99.00","99.00","99.00","999","1017.9","12.3","12.0","999.0","99.0","99.00"
"7328","2024","11","12","01","11","270","4.1","99.0","99.00","99.00","99.00","999","1018.4","11.9","12.0","999.0","99.0","99.00"
"7329","2024","11","12","02","11","250","4.6","99.0","99.00","99.00","99.00","999","1019.1","11.9","12.0","999.0","99.0","99.00"
"7330","2024","11","12","03","11","280","2.6","99.0","99.00","99.00","99.00","999","1019.8","11.9","12.0","999.0","99.0","99.00"
"7331","2024","11","12","04","11","360","2.1","99.0","99.00","99.00","99.00","999","1020.3","11.9","12.0","999.0","99.0","99.00"
"7332","2024","11","12","05","11","330","2.1","99.0","99.00","99.00","99.00","999","1020.9","11.6","11.9","999.0","99.0","99.00"
"7333","2024","11","12","06","11","280","2.1","99.0","99.00","99.00","99.00","999","1021.2","11.5","11.9","999.0","99.0","99.00"
"7334","2024","11","12","07","11","20","1.5","99.0","99.00","99.00","99.00","999","1021.7","10.9","11.8","999.0","99.0","99.00"
"7335","2024","11","12","08","11","0","0.0","99.0","99.00","99.00","99.00","999","1022.0","10.8","11.8","999.0","99.0","99.00"
"7336","2024","11","12","09","11","30","3.1","99.0","99.00","99.00","99.00","999","1021.7","10.5","11.8","999.0","99.0","99.00"
"7337","2024","11","12","10","11","70","1.0","99.0","99.00","99.00","99.00","999","1022.2","10.7","11.8","999.0","99.0","99.00"
"7338","2024","11","12","11","11","360","2.1","99.0","99.00","99.00","99.00","999","1022.0","10.5","11.9","999.0","99.0","99.00"
"7339","2024","11","12","12","11","20","2.6","99.0","99.00","99.00","99.00","999","1022.1","9.9","11.8","999.0","99.0","99.00"
"7340","2024","11","12","13","11","50","2.1","99.0","99.00","99.00","99.00","999","1023.1","9.4","11.8","999.0","99.0","99.00"
"7341","2024","11","12","14","11","20","3.6","99.0","99.00","99.00","99.00","999","1023.0","9.2","11.8","999.0","99.0","99.00"
"7342","2024","11","12","15","11","30","2.6","99.0","99.00","99.00","99.00","999","1023.5","9.1","11.8","999.0","99.0","99.00"
"7343","2024","11","12","16","11","30","3.6","99.0","99.00","99.00","99.00","999","1024.4","8.9","11.9","999.0","99.0","99.00"
"7344","2024","11","12","17","11","30","3.1","99.0","99.00","99.00","99.00","999","1024.9","9.6","11.9","999.0","99.0","99.00"
"7345","2024","11","12","18","11","20","2.1","99.0","99.00","99.00","99.00","999","1024.9","10.1","12.0","999.0","99.0","99.00"
"7346","2024","11","12","19","11","360","1.5","99.0","99.00","99.00","99.00","999","1023.8","10.9","12.1","999.0","99.0","99.00"
"7347","2024","11","12","20","11","270","2.6","99.0","99.00","99.00","99.00","999","1023.1","11.2","12.3","999.0","99.0","99.00"
"7348","2024","11","12","21","11","280","3.6","99.0","99.00","99.00","99.00","999","1022.4","10.0","12.4","999.0","99.0","99.00"
"7349","2024","11","12","22","11","260","1.0","99.0","99.00","99.00","99.00","999","1022.0","10.0","12.4","999.0","99.0","99.00"
"7350","2024","11","12","23","11","130","0.5","99.0","99.00","99.00","99.00","999","1021.5","10.5","12.6","999.0","99.0","99.00"
"7351","2024","11","13","00","11","240","3.6","99.0","99.00","99.00","99.00","999","1021.6","11.6","12.5","999.0","99.0","99.00"
"7352","2024","11","13","01","11","280","4.1","99.0","99.00","99.00","99.00","999","1021.1","12.5","12.3","999.0","99.0","99.00"
"7353","2024","11","13","02","11","300","3.1","99.0","99.00","99.00","99.00","999","1021.1","12.1","12.2","999.0","99.0","99.00"
"7354","2024","11","13","03","11","20","1.5","99.0","99.00","99.00","99.00","999","1021.6","11.8","12.1","999.0","99.0","99.00"
"7355","2024","11","13","04","11","350","2.1","99.0","99.00","99.00","99.00","999","1021.7","11.5","12.0","999.0","99.0","99.00"
"7356","2024","11","13","05","11","20","2.6","99.0","99.00","99.00","99.00","999","1021.6","11.6","12.0","999.0","99.0","99.00"
"7357","2024","11","13","06","11","30","2.6","99.0","99.00","99.00","99.00","999","1021.4","11.4","12.0","999.0","99.0","99.00"
"7358","2024","11","13","07","11","350","2.6","99.0","99.00","99.00","99.00","999","1021.4","11.0","11.9","999.0","99.0","99.00"
"7359","2024","11","13","08","11","20","3.1","99.0","99.00","99.00","99.00","999","1021.0","10.8","11.9","999.0","99.0","99.00"
"7360","2024","11","13","09","11","20","4.1","99.0","99.00","99.00","99.00","999","1020.6","10.9","11.9","999.0","99.0","99.00"
"7361","2024","11","13","10","11","30","4.1","99.0","99.00","99.00","99.00","999","1020.1","10.3","12.0","999.0","99.0","99.00"
"7362","2024","11","13","11","11","30","6.2","99.0","99.00","99.00","99.00","999","1019.3","10.5","12.0","999.0","99.0","99.00"
"7363","2024","11","13","12","11","30","6.2","99.0","99.00","99.00","99.00","999","1019.0","10.2","12.0","999.0","99.0","99.00"
"7364","2024","11","13","13","11","30","7.2","99.0","99.00","99.00","99.00","999","1018.7","9.5","12.0","999.0","99.0","99.00"
"7365","2024","11","13","14","11","30","6.2","99.0","99.00","99.00","99.00","999","1019.1","8.9","11.9","999.0","99.0","99.00"
"7366","2024","11","13","15","11","50","4.6","99.0","99.00","99.00","99.00","999","1019.9","8.6","11.9","999.0","99.0","99.00"
"7367","2024","11","13","16","11","30","4.6","99.0","99.00","99.00","99.00","999","1020.5","9.0","11.9","999.0","99.0","99.00"
"7368","2024","11","13","17","11","100","1.0","99.0","99.00","99.00","99.00","999","1020.9","10.6","12.0","999.0","99.0","99.00"
"7369","2024","11","13","18","11","360","0.5","99.0","99.00","99.00","99.00","999","1021.6","11.3","12.2","999.0","99.0","99.00"
"7370","2024","11","13","19","11","60","1.0","99.0","99.00","99.00","99.00","999","1021.7","11.2","12.2","999.0","99.0","99.00"
"7371","2024","11","13","20","11","130","3.1","99.0","99.00","99.00","99.00","999","1021.0","12.5","12.6","999.0","99.0","99.00"
"7372","2024","11","13","21","11","150","2.6","99.0","99.00","99.00","99.00","999","1019.8","13.1","12.6","999.0","99.0","99.00"
"7373","2024","11","13","22","11","110","3.6","99.0","99.00","99.00","99.00","999","1019.2","13.7","12.8","999.0","99.0","99.00"
"7374","2024","11","13","23","11","350","0.5","99.0","99.00","99.00","99.00","999","1019.1","13.8","12.8","999.0","99.0","99.00"
"7375","2024","11","14","00","11","10","3.1","99.0","99.00","99.00","99.00","999","1019.2","12.5","12.8","999.0","99.0","99.00"
"7376","2024","11","14","01","11","10","3.1","99.0","99.00","99.00","99.00","999","1019.3","12.9","12.8","999.0","99.0","99.00"
"7377","2024","11","14","02","11","10","3.1","99.0","99.00","99.00","99.00","999","1019.6","12.3","12.8","999.0","99.0","99.00"
"7378","2024","11","14","03","11","10","3.1","99.0","99.00","99.00","99.00","999","1019.4","12.4","12.5","999.0","99.0","99.00"
"7379","2024","11","14","04","11","10","2.1","99.0","99.00","99.00","99.00","999","1019.6","12.3","12.3","999.0","99.0","99.00"
"7380","2024","11","14","05","11","30","1.5","99.0","99.00","99.00","99.00","999","1019.7","12.1","12.9","999.0","99.0","99.00"
"7381","2024","11","14","06","11","10","1.5","99.0","99.00","99.00","99.00","999","1019.8","12.2","13.1","999.0","99.0","99.00"
"7382","2024","11","14","07","11","30","1.5","99.0","99.00","99.00","99.00","999","1020.0","11.9","13.0","999.0","99.0","99.00"
"7383","2024","11","14","08","11","20","2.1","99.0","99.00","99.00","99.00","999","1019.5","11.8","12.9","999.0","99.0","99.00"
"7384","2024","11","14","09","11","360","1.5","99.0","99.00","99.00","99.00","999","1019.3","11.7","12.9","999.0","99.0","99.00"
"7385","2024","11","14","10","11","360","1.0","99.0","99.00","99.00","99.00","999","1019.3","11.5","12.9","999.0","99.0","99.00"
"7386","2024","11","14","11","11","10","2.1","99.0","99.00","99.00","99.00","999","1018.8","11.6","12.9","999.0","99.0","99.00"
"7387","2024","11","14","12","11","20","3.1","99.0","99.00","99.00","99.00","999","1018.6","11.6","12.8","999.0","99.0","99.00"
"7388","2024","11","14","13","11","40","1.5","99.0","99.00","99.00","99.00","999","1018.7","11.6","12.8","999.0","99.0","99.00"
"7389","2024","11","14","14","11","50","1.5","99.0","99.00","99.00","99.00","999","1018.7","11.4","12.8","999.0","99.0","99.00"
"7390","2024","11","14","15","11","40","1.0","99.0","99.00","99.00","99.00","999","1018.7","11.2","12.7","999.0","99.0","99.00"
"7391","2024","11","14","16","11","360","1.0","99.0","99.00","99.00","99.00","999","1018.8","11.1","12.4","999.0","99.0","99.00"
"7392","2024","11","14","17","11","320","1.0","99.0","99.00","99.00","99.00","999","1018.7","11.0","12.4","999.0","99.0","99.00"
"7393","2024","11","14","18","11","50","1.0","99.0","99.00","99.00","99.00","999","1018.8","11.1","12.6","999.0","99.0","99.00"
"7394","2024","11","14","19","11","0","0.0","99.0","99.00","99.00","99.00","999","1018.6","11.4","12.9","999.0","99.0","99.00"
"7395","2024","11","14","20","11","240","1.5","99.0","99.00","99.00","99.00","999","1017.8","11.3","13.1","999.0","99.0","99.00"
"7396","2024","11","14","21","11","250","4.1","99.0","99.00","99.00","99.00","999","1016.8","11.1","13.4","999.0","99.0","99.00"
"7397","2024","11","14","22","11","280","5.1","99.0","99.00","99.00","99.00","999","1016.0","12.4","13.4","999.0","99.0","99.00"
"7398","2024","11","14","23","11","260","5.7","99.0","99.00","99.00","99.00","999","1015.3","11.8","13.4","999.0","99.0","99.00"
"7399","2024","11","15","00","11","270","6.2","99.0","99.00","99.00","99.00","999","1014.7","12.6","13.3","999.0","99.0","99.00"
"7400","2024","11","15","01","11","280","7.2","99.0","99.00","99.00","99.00","999","1014.5","12.8","13.1","999.0","99.0","99.00"
"7401","2024","11","15","02","11","280","7.2","99.0","99.00","99.00","99.00","999","1014.6","12.5","13.1","999.0","99.0","99.00"
"7402","2024","11","15","03","11","290","5.7","99.0","99.00","99.00","99.00","999","1014.5","12.3","13.0","999.0","99.0","99.00"
"7403","2024","11","15","04","11","300","4.1","99.0","99.00","99.00","99.00","999","1014.6","12.2","12.8","999.0","99.0","99.00"
"7404","2024","11","15","05","10","300","4.1","99.0","99.00","99.00","99.00","999","1014.6","12.3","12.7","999.0","99.0","99.00"
"7405","2024","11","15","06","10","290","5.1","99.0","99.00","99.00","99.00","999","1014.3","12.3","12.5","999.0","99.0","99.00"
"7406","2024","11","15","07","10","300","4.1","99.0","99.00","99.00","99.00","999","1014.0","12.2","12.4","999.0","99.0","99.00"
"7407","2024","11","15","08","10","290","3.1","99.0","99.00","99.00","99.00","999","1014.0","12.0","12.4","999.0","99.0","99.00"
"7408","2024","11","15","09","10","290","5.1","99.0","99.00","99.00","99.00","999","1013.4","11.9","12.4","999.0","99.0","99.00"
"7409","2024","11","15","10","10","290","6.2","99.0","99.00","99.00","99.00","999","1013.5","11.5","12.3","999.0","99.0","99.00"
"7410","2024","11","15","11","10","310","6.7","99.0","99.00","99.00","99.00","999","1013.3","11.0","12.3","999.0","99.0","99.00"
"7411","2024","11","15","12","10","290","6.2","99.0","99.00","99.00","99.00","999","1013.5","10.9","12.3","999.0","99.0","99.00"
"7412","2024","11","15","13","10","290","7.7","99.0","99.00","99.00","99.00","999","1013.0","11.0","12.3","999.0","99.0","99.00"
"7413","2024","11","15","14","10","300","5.7","99.0","99.00","99.00","99.00","999","1013.6","11.7","12.4","999.0","99.0","99.00"
"7414","2024","11","15","15","10","310","6.2","99.0","99.00","99.00","99.00","999","1014.1","11.8","12.4","999.0","99.0","99.00"
"7415","2024","11","15","16","10","300","7.2","99.0","99.00","99.00","99.00","999","1014.5","12.0","12.4","999.0","99.0","99.00"
"7416","2024","11","15","17","10","300","7.2","99.0","99.00","99.00","99.00","999","1014.8","12.0","12.4","999.0","99.0","99.00"
"7417","2024","11","15","18","10","290","8.8","99.0","99.00","99.00","99.00","999","1015.4","12.0","12.4","999.0","99.0","99.00"
"7418","2024","11","15","19","10","290","9.3","99.0","99.00","99.00","99.00","999","1015.2","11.9","12.4","999.0","99.0","99.00"
"7419","2024","11","15","20","10","280","9.8","99.0","99.00","99.00","99.00","999","1014.9","11.8","12.3","999.0","99.0","99.00"
"7420","2024","11","15","21","10","290","10.8","99.0","99.00","99.00","99.00","999","1014.3","11.7","12.3","999.0","99.0","99.00"
"7421","2024","11","15","22","10","280","10.3","99.0","99.00","99.00","99.00","999","1013.9","11.8","12.2","999.0","99.0","99.00"
"7422","2024","11","15","23","10","290","11.3","99.0","99.00","99.00","99.00","999","1013.5","11.8","12.2","999.0","99.0","99.00"
"7423","2024","11","16","00","10","290","11.3","99.0","99.00","99.00","99.00","999","1013.8","11.9","12.1","999.0","99.0","99.00"
"7424","2024","11","16","01","10","290","9.8","99.0","99.00","99.00","99.00","999","1014.0","11.6","12.0","999.0","99.0","99.00"
"7425","2024","11","16","02","10","290","8.8","99.0","99.00","99.00","99.00","999","1014.5","11.6","11.8","999.0","99.0","99.00"
"7426","2024","11","16","03","10","310","5.1","99.0","99.00","99.00","99.00","999","1015.1","11.4","11.7","999.0","99.0","99.00"
"7427","2024","11","16","04","10","320","5.1","99.0","99.00","99.00","99.00","999","1015.5","11.3","11.6","999.0","99.0","99.00"
"7428","2024","11","16","05","10","300","7.7","99.0","99.00","99.00","99.00","999","1015.8","11.3","11.6","999.0","99.0","99.00"
"7429","2024","11","16","06","10","300","6.7","99.0","99.00","99.00","99.00","999","1015.7","11.2","11.5","999.0","99.0","99.00"
"7430","2024","11","16","07","10","310","4.6","99.0","99.00","99.00","99.00","999","1015.6","11.1","11.5","999.0","99.0","99.00"
"7431","2024","11","16","08","10","290","3.1","99.0","99.00","99.00","99.00","999","1015.8","10.7","11.5","999.0","99.0","99.00"
"7432","2024","11","16","09","10","290","6.2","99.0","99.00","99.00","99.00","999","1015.7","10.8","11.5","999.0","99.0","99.00"
"7433","2024","11","16","10","10","310","6.2","99.0","99.00","99.00","99.00","999","1016.0","10.9","11.5","999.0","99.0","99.00"
"7434","2024","11","16","11","10","320","4.6","99.0","99.00","99.00","99.00","999","1015.9","10.4","11.5","999.0","99.0","99.00"
"7435","2024","11","16","12","10","320","3.1","99.0","99.00","99.00","99.00","999","1016.0","10.5","11.5","999.0","99.0","99.00"
"7436","2024","11","16","13","10","290","2.1","99.0","99.00","99.00","99.00","999","1016.6","10.4","11.5","999.0","99.0","99.00"
"7437","2024","11","16","14","10","0","0.0","99.0","99.00","99.00","99.00","999","1016.8","10.2","11.6","999.0","99.0","99.00"
"7438","2024","11","16","15","10","50","3.1","99.0","99.00","99.00","99.00","999","1017.4","9.8","11.6","999.0","99.0","99.00"
"7439","2024","11","16","16","10","80","1.5","99.0","99.00","99.00","99.00","999","1018.2","10.1","11.6","999.0","99.0","99.00"
"7440","2024","11","16","17","10","60","2.1","99.0","99.00","99.00","99.00","999","1018.6","10.2","11.7","999.0","99.0","99.00"
"7441","2024","11","16","18","10","60","1.5","99.0","99.00","99.00","99.00","999","1019.2","10.6","11.8","999.0","99.0","99.00"
"7442","2024","11","16","19","10","70","1.5","99.0","99.00","99.00","99.00","999","1018.9","11.0","12.0","999.0","99.0","99.00"
"7443","2024","11","16","20","10","0","0.0","99.0","99.00","99.00","99.00","999","1018.6","11.5","12.1","999.0","99.0","99.00"
"7444","2024","11","16","21","10","270","3.1","99.0","99.00","99.00","99.00","999","1018.0","11.8","12.3","999.0","99.0","99.00"
"7445","2024","11","16","22","10","280","4.6","99.0","99.00","99.00","99.00","999","1017.7","11.9","12.3","999.0","99.0","99.00"
"7446","2024","11","16","23","10","270","4.1","99.0","99.00","99.00","99.00","999","1017.6","12.3","12.3","999.0","99.0","99.00"
"7447","2024","11","17","00","10","260","4.6","99.0","99.00","99.00","99.00","999","1017.4","12.0","12.2","999.0","99.0","99.00"
"7448","2024","11","17","01","10","280","5.7","99.0","99.00","99.00","99.00","999","1017.2","11.6","12.0","999.0","99.0","99.00"
"7449","2024","11","17","02","10","290","5.1","99.0","99.00","99.00","99.00","999","1017.3","12.1","11.8","999.0","99.0","99.00"
"7450","2024","11","17","03","10","320","4.6","99.0","99.00","99.00","99.00","999","1017.4","11.3","11.8","999.0","99.0","99.00"
"7451","2024","11","17","04","10","320","4.1","99.0","99.00","99.00","99.00","999","1017.9","11.0","11.7","999.0","99.0","99.00"
"7452","2024","11","17","05","10","360","4.6","99.0","99.00","99.00","99.00","999","1018.3","10.5","11.6","999.0","99.0","99.00"
